EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
67329,2021/12/03 05:00:00+00,1639959,FOOD SERVICE,FRANCISCAN COMMUNITIES HEALTHCARE CTR,3625,FERN VALLEY RD,LOUISVILLE,KY,40219,REGULAR,84,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Unwholesome spoiled fruits, vegetables or other foods- Discarded.  - Green leaf lettuce (exp 11/28)  - Alfredo sauce (exp 11/07)  - Cooked Fettuccine (exp 11/10)  - Cottage cheese (exp 12/02)",605,2551
85118,2021/05/12 04:00:00+00,1596648,FOOD SERVICE,MCDONALD'S,2800,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,80,39,"Contamination prevented during food preparation, storage and display",No,Bug light trap kept over single service items and a food preparation station.,605,2552
98840,2021/07/06 04:00:00+00,1607553,FOOD SERVICE,TRADITIONS AT BEAUMONT,10210,LONG HOME RD,LOUISVILLE,KY,40291,REGULAR,94,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Food and/or ice adulterated or contaminated.  Food in walk-in cooler coverd with frozen condensation.  ,605,2553
67343,2022/01/27 05:00:00+00,1648889,FOOD SERVICE,AUGUST MOON,2269,LEXINGTON RD,LOUISVILLE,KY,40206,REGULAR,73,46,"Single use/single service articles:  properly stored, used",No,Re-use of single service items (Grocery bags cannot be used for storing food). ,605,2554
67329,2021/12/03 05:00:00+00,1639959,FOOD SERVICE,FRANCISCAN COMMUNITIES HEALTHCARE CTR,3625,FERN VALLEY RD,LOUISVILLE,KY,40219,REGULAR,84,44,"In-use utensils, properly stored",No,In-use food dispensing utensils not properly stored (Forks and spoons).,605,2555
85118,2021/05/12 04:00:00+00,1596648,FOOD SERVICE,MCDONALD'S,2800,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,80,44,"In-use utensils, properly stored",No,Utensil handle in contact with ice.,605,2556
99415,2021/08/06 04:00:00+00,1614584,FOOD SERVICE,DUNKIN DONUTS,4611,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,77,1,"PERSON IN CHARGE  PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",Yes,There is no person-in-charge on site,605,2557
43435,2021/07/21 04:00:00+00,1611026,FOOD SERVICE,VOA MIDSTATES,1321,S PRESTON ST,LOUISVILLE,KY,40208,REGULAR,82,40,"Personal cleanliness; hair restraints",No,No hair/beard restraints where required.,605,2558
67329,2021/12/03 05:00:00+00,1639959,FOOD SERVICE,FRANCISCAN COMMUNITIES HEALTHCARE CTR,3625,FERN VALLEY RD,LOUISVILLE,KY,40219,REGULAR,84,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items not labeled.  Toxic items improperly stored.,605,2559
35028,2021/03/01 05:00:00+00,1583981,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,83,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items improperly stored. (chemical bottle stored next to and above clean dishware),605,2560
99415,2021/08/06 04:00:00+00,1614584,FOOD SERVICE,DUNKIN DONUTS,4611,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,77,2,Certified food protection manager,No,No certified food manager present.,605,2561
98840,2021/07/06 04:00:00+00,1607553,FOOD SERVICE,TRADITIONS AT BEAUMONT,10210,LONG HOME RD,LOUISVILLE,KY,40291,REGULAR,94,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.,605,2562
67343,2022/01/27 05:00:00+00,1648889,FOOD SERVICE,AUGUST MOON,2269,LEXINGTON RD,LOUISVILLE,KY,40206,REGULAR,73,49,"Ware washing facilities:  installed, maintained, used, test strips",No,Ware washing machine not properly operating.,605,2563
43435,2021/07/21 04:00:00+00,1611026,FOOD SERVICE,VOA MIDSTATES,1321,S PRESTON ST,LOUISVILLE,KY,40208,REGULAR,82,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,2564
67329,2021/12/03 05:00:00+00,1639959,FOOD SERVICE,FRANCISCAN COMMUNITIES HEALTHCARE CTR,3625,FERN VALLEY RD,LOUISVILLE,KY,40219,REGULAR,84,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Personal drinks do not have a lid and straw.  Improper storage of employee drinks.,605,2565
99415,2021/08/06 04:00:00+00,1614584,FOOD SERVICE,DUNKIN DONUTS,4611,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,77,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Multiple personal drinks stored on food prep areas,605,2566
35028,2021/03/01 05:00:00+00,1583981,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,83,10,Adequate hand washing facilities supplied and accessible,No,Hand cleaner not provided at lavatory or hand washing sink.,605,2567
77279,2021/04/12 04:00:00+00,1590512,FOOD SERVICE,LITTLE CAESARS,10025,DIXIE HWY,LOUISVILLE,KY,40272,REGULAR,93,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,pizza pans stored with baked on food,605,2568
67329,2021/12/03 05:00:00+00,1639959,FOOD SERVICE,FRANCISCAN COMMUNITIES HEALTHCARE CTR,3625,FERN VALLEY RD,LOUISVILLE,KY,40219,REGULAR,84,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task. Observed employee washing dirty dishes and handling clean dishes without washing hands.,605,2569
99415,2021/08/06 04:00:00+00,1614584,FOOD SERVICE,DUNKIN DONUTS,4611,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,77,10,Adequate hand washing facilities supplied and accessible,No,Individual disposable towels and/or hand drying device not provided at lavatory or hand sink.,605,2570
35028,2021/03/01 05:00:00+00,1583981,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,83,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task. (hands not washed after handling face mask or when changing gloves after coming inside from an outdoor break),605,2571
67343,2022/01/27 05:00:00+00,1648889,FOOD SERVICE,AUGUST MOON,2269,LEXINGTON RD,LOUISVILLE,KY,40206,REGULAR,73,50,Nonfood-contact surfaces clean,No,"Nonfood-contact surfaces have accumulation of soil (Shelving, microwaves). ",605,2572
43435,2021/07/21 04:00:00+00,1611026,FOOD SERVICE,VOA MIDSTATES,1321,S PRESTON ST,LOUISVILLE,KY,40208,REGULAR,82,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Expired TCS products in the walk-in cooler (Pimento Cheese, prepackaged sandwiches, prepackaged cheese and parfait).",605,2573
77279,2021/04/12 04:00:00+00,1590512,FOOD SERVICE,LITTLE CAESARS,10025,DIXIE HWY,LOUISVILLE,KY,40272,REGULAR,93,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,two unlabelled bottles with sanitizer ,605,2574
35028,2021/12/03 05:00:00+00,1639960,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,84,49,"Ware washing facilities:  installed, maintained, used, test strips",No,No chemical test kit to measure the concentration of the sanitizer solution. ,605,2575
99415,2021/08/06 04:00:00+00,1614584,FOOD SERVICE,DUNKIN DONUTS,4611,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,77,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below- milk and whipping cream,605,2576
35028,2021/03/01 05:00:00+00,1583981,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,83,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above. (cooked corn hot holding at 100 degrees F) (discarded),605,2577
67343,2022/01/27 05:00:00+00,1648889,FOOD SERVICE,AUGUST MOON,2269,LEXINGTON RD,LOUISVILLE,KY,40206,REGULAR,73,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,Vacumn break at mop sink in disrepair (leaking). ,605,2578
43435,2021/07/21 04:00:00+00,1611026,FOOD SERVICE,VOA MIDSTATES,1321,S PRESTON ST,LOUISVILLE,KY,40208,REGULAR,82,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of live and dead roaches in dry storage area. ,605,2579
43435,2021/07/21 04:00:00+00,1611026,FOOD SERVICE,VOA MIDSTATES,1321,S PRESTON ST,LOUISVILLE,KY,40208,REGULAR,82,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Build up of ice in the walk-in freezer.,605,2580
34792,2021/05/11 04:00:00+00,1596367,FOOD SERVICE,CUNNINGHAM'S CREEKSIDE,6301,RIVER RD,PROSPECT,KY,40059,REGULAR,89,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,2581
34792,2021/05/11 04:00:00+00,1596367,FOOD SERVICE,CUNNINGHAM'S CREEKSIDE,6301,RIVER RD,PROSPECT,KY,40059,REGULAR,89,9,NO BARE HAND CONTACT WITH READY-TO-EAT FOODS OR APPROVED ALTERNATE METHOD FOLLOWED,Yes,Bare hand contact with ready to eat foods.,605,2582
34792,2021/05/11 04:00:00+00,1596367,FOOD SERVICE,CUNNINGHAM'S CREEKSIDE,6301,RIVER RD,PROSPECT,KY,40059,REGULAR,89,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration. (Kitchen and bar dish machine) ,605,2583
88541,2021/05/19 04:00:00+00,1597740,FOOD SERVICE,BUD'S TAVERN,4014,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,raw grill foods not kept at temperature,605,2584
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,2,Certified food protection manager,No,No certified food manager present.,605,2585
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,10,Adequate hand washing facilities supplied and accessible,No,Individual disposable towels and/or hand drying device not provided at lavatory or hand sink.,605,2586
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product. (raw chicken stored with produce inside walk-in cooler),605,2587
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,56,"Physical facilities installed, maintained and clean",No,Employee personal items improperly stored.  Outer openings not protected against entry of pests. (back door),605,2588
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,37,Thermometers provided and accurate,No,Lack of accurate thermometers in all refrigeration/freezer units storing TCS food.,605,2589
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Gasket(s) in poor repair.,605,2590
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,50,Nonfood-contact surfaces clean,No,Ice machine soiled.,605,2591
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items improperly stored.,605,2592
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,51,"Hot and cold water available; adequate pressure; plumbing maintained",No,Plumbing not maintained in good repair. (leak at bar 3-compartment sink and ice machine),605,2593
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized. (deli slicer),605,2594
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,38,"Food properly labeled; original container",No,Container without label.,605,2595
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks. (on food preparation table next to food and above clean dishware) (corrected)  Personal drinks do not have a lid and straw.,605,2596
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,1,"PERSON IN CHARGE  PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",Yes,Person-in-charge doesn’t demonstrate food safety knowledge.,605,2597
99650,2021/03/31 04:00:00+00,1588939,FOOD SERVICE,TACO LOCO,5622,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,89,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.  Personal drinks observed in a food prep area.",605,2598
99650,2021/03/31 04:00:00+00,1588939,FOOD SERVICE,TACO LOCO,5622,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,89,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  Chorizo at 113 degrees fahrenheit.,605,2599
59457,2021/03/08 05:00:00+00,1584938,FOOD SERVICE,TUMBLEWEED,9701,DIXIE HWY,LOUISVILLE,KY,40272,REGULAR,91,23,PROPER COOLING TIME AND TEMPERATURE,Yes,rice not cooled properly within the alotted amount of time,605,2600
78566,2021/06/28 04:00:00+00,1606156,FOOD SERVICE,LOU LOU FOOD & DRINK,106,SEARS AVE,LOUISVILLE,KY,40207,REGULAR,87,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (Chicken Wings at 48 degrees, Cheese at 50 degrees, cole slaw at 49, and others- Quarantine order issued- All discarded). ",605,2601
78566,2021/06/28 04:00:00+00,1606156,FOOD SERVICE,LOU LOU FOOD & DRINK,106,SEARS AVE,LOUISVILLE,KY,40207,REGULAR,87,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Chemical bottle not properly labeled. ,605,2602
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area. (personal items on prep area)",605,2603
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration.,605,2604
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (milk),605,2605
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Poisonous and toxic materials not labeled.  Unlabeled working containers for storing poisonous or toxic materials.  ,605,2606
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,37,Thermometers provided and accurate,No,Thermometer not easily readable.  Thermometer sensor not located in the warmest part of the refrigerator or coolest part of hot storage unit. (by door),605,2607
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,38,"Food properly labeled; original container",No,Bulk food not stored in the product container or package in which it was obtained and without identifying label.  Food removed from original container and not easily identified not labeled.,605,2608
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,40,"Personal cleanliness; hair restraints",No,No hair/beard restraints where required.,605,2609
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,2610
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,43,Posted:  Permit/Inspection/Hand washing,No,Lack of handwash sign or poster to notify employees to wash hands.  Handwash sign is not clear and visible to employees.  Current Permit not posted.  ,605,2611
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,44,"In-use utensils, properly stored",No,Dispensing food with a bowl or other container without a handle.,605,2612
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,46,"Single use/single service articles:  properly stored, used",No,Re-use of single service items.,605,2613
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,50,Nonfood-contact surfaces clean,No,"Non-food contact surfaces of cooking equipment and pans not kept free of encrusted grease deposits and other soil.  Non-food contact surfaces have accumulation of dust, dirt, food residue and other debris.  Nonfood-contact surfaces of equipment not cleaned at a frequency to prevent accumulation of soil residue.  Refrigerator gasket in disrepair.",605,2614
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,55,"Garbage/refuse properly disposed; facilities maintained",No,Garbage/refuse containers not covered as required.,605,2615
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,56,"Physical facilities installed, maintained and clean",No,"Floors not clean.  Walls not hard, smooth, non-absorbant, and easily cleanable.",605,2616
33158,2021/08/31 04:00:00+00,1619568,FOOD SERVICE,FISH HOUSE,1310,WINTER AVE,LOUISVILLE,KY,40204,REGULAR,77,57,Adequate ventilation and lighting,No,Unclean air ducts and filters.,605,2617
112734,2021/06/24 04:00:00+00,1605693,FOOD SERVICE,MCDONALD'S #7110,2720,W BROADWAY,LOUISVILLE,KY,40211,REGULAR,92,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,"KEEP TOXIC ITEMS, SANITIZER SPRAY BOTTLE, AWAY FROM FOOD ITEMS, SINGLE SERVICE TRAY CONTAINING CONDEMINTS, NEVER HANG ON RACK CONTAINING FOOD ITEMS, CORRECTED",605,2618
35028,2021/03/01 05:00:00+00,1583981,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,83,46,"Single use/single service articles:  properly stored, used",No,Single service food trays not stored with their food contact sides face down to prevent potential contamination.,605,2619
35028,2021/12/03 05:00:00+00,1639960,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,84,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Build up of ice in the walk-in freezer.  Food/nonfood-contact surface is not smooth and easily cleanable (reach-in coolers).,605,2620
99415,2021/08/06 04:00:00+00,1614584,FOOD SERVICE,DUNKIN DONUTS,4611,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,77,17,Food stored covered,No,Food stored uncovered- sprinkles ,605,2621
112734,2021/06/24 04:00:00+00,1605693,FOOD SERVICE,MCDONALD'S #7110,2720,W BROADWAY,LOUISVILLE,KY,40211,REGULAR,92,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner.  THERE IS A LEAK AT 3 COMPARTMENT SINK . IT APPEARS TO BE COMING FROM BEHIND THE WALL,605,2622
67343,2022/01/27 05:00:00+00,1648889,FOOD SERVICE,AUGUST MOON,2269,LEXINGTON RD,LOUISVILLE,KY,40206,REGULAR,73,56,"Physical facilities installed, maintained and clean",No,Floors not clean.  Hood vents not clean. ,605,2623
35028,2021/03/01 05:00:00+00,1583981,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,83,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Gasket(s) in poor repair.  Ice build up inside of walk-in freezer.  Ice machine door in poor repair.  Fryer leaking grease onto floor.,605,2624
35028,2021/12/03 05:00:00+00,1639960,FOOD SERVICE,CAPTAIN D'S #3517,3801,OAKLAWN DR,LOUISVILLE,KY,40219,REGULAR,84,45,"Utensil, equipment and linens:  properly stored, dried, handled",No,Utensils not being air dried. ,605,2625
99415,2021/08/06 04:00:00+00,1614584,FOOD SERVICE,DUNKIN DONUTS,4611,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,77,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic substances stored improperly- cleaning sprays on food contact surfaces,605,2626
